owner_id,name,revised_state,cluster,territory,status,category,category_repo,Product_group,Revenue,Sale_Qty,return_amount,Ret_Qty,Net_Rev,Net_Qty,ABS_Given_or_not_FY26,ABS_Amt_Fy26,ABS_Given_or_not_FY27,ABS_Amt_Fy27,TM,SM,return_pct,net_efficiency,abs_flag_fy27,abs_flag_fy26,Net_Rev_in_lacs
11454294,RAJ KUMAR KHAD BEEJ BHANDAR,RJ,ALWAR KARAULI,KARAULI,ACTIVE,Seeds,Seeds - FC,Bajara,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,6250.0,RAJKUMAR.CHAUDHARI@AGROSTAR.IN,KRISHAN.KATARIYA@AGROSTAR.IN,0.0,1.0,True,False,1.0
12036772,M/S GURU KRIPA KHAD BEEJ BHANDAR,RJ,ALWAR KARAULI,KARAULI,ACTIVE,Seeds,Seeds - FC,Bajara,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,6250.0,RAJKUMAR.CHAUDHARI@AGROSTAR.IN,SOMRAJ.MEENA@AGROSTAR.IN,0.0,1.0,True,False,1.0
12090404,VISHAL KHAD BEEJ BHANDAR,RJ,ALWAR KARAULI,KARAULI,ACTIVE,Seeds,Seeds - FC,Bajara,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,13000.0,RAJKUMAR.CHAUDHARI@AGROSTAR.IN,SOMRAJ.MEENA@AGROSTAR.IN,0.0,1.0,True,False,1.0
11927574,LAXMI TRADING COMPANY . .,RJ,ALWAR KARAULI,KARAULI,ACTIVE,Seeds,Seeds - FC,Bajara,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,25000.0,RAJKUMAR.CHAUDHARI@AGROSTAR.IN,SOMRAJ.MEENA@AGROSTAR.IN,0.0,1.0,True,False,1.0
6512371,SONU SAINI KHAD BHEEJ BHANDAR BHANDAR,RJ,ALWAR KARAULI,KARAULI,ACTIVE,Seeds,Seeds - FC,Bajara,105839.0,97.0,29016.0,30.0,76823.0,67.0,YES,9000.0,NO,0.0,RAJKUMAR.CHAUDHARI@AGROSTAR.IN,VACANT-MAHWA,0.0,1.0,False,True,1.0
11871375,Shivasai mupkal rythu fpc ltd,TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,1718750.0,550.0,0.0,0.0,1718750.0,550.0,NO,0.0,NO,0.0,PRAVEEN.KONDRA@AGROSTAR.IN,PARSHA.NITHIN@AGROSTAR.IN,0.0,1.0,False,False,17.0
11869966,"M/S MARUTHI ENTERPRISES, NANDIPET",TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,125000.0,40.0,0.0,0.0,125000.0,40.0,NO,0.0,YES,50000.0,PRAVEEN.KONDRA@AGROSTAR.IN,PARSHA.NITHIN@AGROSTAR.IN,0.0,1.0,True,False,1.0
11904888,SRI RAJA RAJESHWARA AGRO AGENCIES,TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,78125.0,25.0,0.0,0.0,78125.0,25.0,NO,0.0,NO,0.0,PRAVEEN.KONDRA@AGROSTAR.IN,VACANT-NIZAMABAD,0.0,1.0,False,False,1.0
11872141,SRAVANTHI SEEDS & PESTICIDES,TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,62500.0,20.0,0.0,0.0,62500.0,20.0,NO,0.0,NO,0.0,PRAVEEN.KONDRA@AGROSTAR.IN,PARSHA.NITHIN@AGROSTAR.IN,0.0,1.0,False,False,1.0
11923302,LAXMI NARSIMHA SEEDS AND PESTICIDES,TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,62500.0,20.0,0.0,0.0,62500.0,20.0,NO,0.0,NO,0.0,PRAVEEN.KONDRA@AGROSTAR.IN,PARSHA.NITHIN@AGROSTAR.IN,0.0,1.0,False,False,1.0
11909670,SRI RAJA RAJESHWARA SEEDS AND PESTICIDES,TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,62500.0,20.0,21875.0,7.0,40625.0,13.0,NO,0.0,NO,0.0,PRAVEEN.KONDRA@AGROSTAR.IN,PARSHA.NITHIN@AGROSTAR.IN,0.0,1.0,False,False,0.0
11925963,"Laxmi Venkateshwara Fertilizers, Seeds and Pesticides",TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,31250.0,10.0,0.0,0.0,31250.0,10.0,NO,0.0,NO,0.0,PRAVEEN.KONDRA@AGROSTAR.IN,VACANT-NIZAMABAD,0.0,1.0,False,False,0.0
11946049,"ANUSHA FERTILIZER, SEEDS & PESTICIDES .",TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,150000.0,PRAVEEN.KONDRA@AGROSTAR.IN,PARSHA.NITHIN@AGROSTAR.IN,0.0,1.0,True,False,1.0
11939044,M/S.SRI ANJANEYA SEEDS AND PESTICIDES .,TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,100000.0,PRAVEEN.KONDRA@AGROSTAR.IN,PARSHA.NITHIN@AGROSTAR.IN,0.0,1.0,True,False,1.0
12035643,SRI RAJA RAJESHWARA TRADERS,TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,50000.0,PRAVEEN.KONDRA@AGROSTAR.IN,VACANT-NIZAMABAD,0.0,1.0,True,False,1.0
12097140,AYYAPPA SEEDS AND PESTICIDES,TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,30000.0,PRAVEEN.KONDRA@AGROSTAR.IN,VACANT-NIZAMABAD,0.0,1.0,True,False,1.0
12137105,SRI KARSHAK SEEDS AND PESTISIDES .,TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,231500.0,PRAVEEN.KONDRA@AGROSTAR.IN,VACANT-NIZAMABAD,0.0,1.0,True,False,1.0
11956827,RYTHU MITHRA FERTILIZERS SEEDS & PESTICIDES,TG,HYDERABAD,NIZAMABAD,ACTIVE,Seeds,Seeds - FC,Soybean,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,50000.0,PRAVEEN.KONDRA@AGROSTAR.IN,PARSHA.NITHIN@AGROSTAR.IN,0.0,1.0,True,False,1.0
12125734,SRI VENKATESHWARA RYTHU SEVA KENDRAM .,TG,HYDERABAD,SIDDIPET,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,800.0,20.0,0.0,0.0,800.0,20.0,NO,0.0,NO,0.0,CH.REDDY@AGROSTAR.IN,VACANT-SIDDIPET,0.0,1.0,False,False,0.0
11872196,AGRO RYTHU SEVA KENDRAM IRKODE .,TG,HYDERABAD,SIDDIPET,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,399.0,10.0,0.0,0.0,399.0,10.0,NO,0.0,NO,0.0,CH.REDDY@AGROSTAR.IN,VACANT-SIDDIPET,0.0,1.0,False,False,0.0
2174599,M/S RAJ BEEJ BHANDAR,UP,LUCKNOW,LUCKNOW,ACTIVE,Seeds,Seeds - Veg,Sponge Gourd,1784.0,23.0,0.0,0.0,1784.0,23.0,NO,0.0,NO,0.0,ROHIT.SINGH1@AGROSTAR.IN,PANKAJ.SINGH@AGROSTAR.IN,0.0,1.0,False,False,0.0
11501700,MAA KATYAYNI BEEJ BHANDAR .,UP,LUCKNOW,LUCKNOW,ACTIVE,Seeds,Seeds - Veg,Sponge Gourd,498.0,10.0,0.0,0.0,498.0,10.0,NO,0.0,NO,0.0,ROHIT.SINGH1@AGROSTAR.IN,VACANT-UNNAO,0.0,1.0,False,False,0.0
7193633,YADAV AGRI CENTRE ,UP,LUCKNOW,LUCKNOW,ACTIVE,Seeds,Seeds - Veg,Sponge Gourd,453.0,15.0,0.0,0.0,453.0,15.0,NO,0.0,NO,0.0,ROHIT.SINGH1@AGROSTAR.IN,HARSHIT.DUBEY@AGROSTAR.IN,0.0,1.0,False,False,0.0
6929434,M/S AGRI CLINIC AND AGRI BUSINESS CENTER .,UP,LUCKNOW,LUCKNOW,ACTIVE,Seeds,Seeds - Veg,Sponge Gourd,432.0,3.0,0.0,0.0,432.0,3.0,NO,0.0,NO,0.0,ROHIT.SINGH1@AGROSTAR.IN,PANKAJ.SINGH@AGROSTAR.IN,0.0,1.0,False,False,0.0
6369149,KHUSHHAL KRISHI SEWA KENDRA,UP,LUCKNOW,LUCKNOW,ACTIVE,Seeds,Seeds - Veg,Sponge Gourd,314.0,10.0,0.0,0.0,314.0,10.0,NO,0.0,NO,0.0,ROHIT.SINGH1@AGROSTAR.IN,VACANT-HAIDER GARH,0.0,1.0,False,False,0.0
10619344,ARADHY TRADERS,UP,LUCKNOW,LUCKNOW,ACTIVE,Seeds,Seeds - Veg,Sponge Gourd,62.0,2.0,0.0,0.0,62.0,2.0,NO,0.0,NO,0.0,ROHIT.SINGH1@AGROSTAR.IN,PANKAJ.SINGH@AGROSTAR.IN,0.0,1.0,False,False,0.0
4408474,AJAY BEEJ BHANDAR GHOORPUR,UP,VARANASI,PRAYAGRAJ,ACTIVE,Seeds,Seeds - Veg,Radish,408.0,1.0,0.0,0.0,408.0,1.0,NO,0.0,NO,0.0,ADITYA.RAI@AGROSTAR.IN,VIPIN.SINGH@AGROSTAR.IN,0.0,1.0,False,False,0.0
11421369,Arya Traders,CG,BILASPUR,JANJGIR CHAMPA,ACTIVE,Seeds,Seeds - FC,Paddy,562350.0,491.0,0.0,0.0,562350.0,491.0,YES,125000.0,YES,401000.0,DINESH.PAL@AGROSTAR.IN,AMARJEET.YADAV@AGROSTAR.IN,0.0,1.0,True,True,6.0
11356702,SABJI BEEJ BHANDAR,CG,BILASPUR,JANJGIR CHAMPA,ACTIVE,Seeds,Seeds - FC,Paddy,472650.0,431.0,0.0,0.0,472650.0,431.0,YES,200000.0,YES,250000.0,DINESH.PAL@AGROSTAR.IN,AMARJEET.YADAV@AGROSTAR.IN,0.0,1.0,True,True,5.0
11612580,AGRAWAL KRISHI KENDRA BIRRA,CG,BILASPUR,JANJGIR CHAMPA,ACTIVE,Seeds,Seeds - FC,Paddy,234600.0,204.0,0.0,0.0,234600.0,204.0,YES,100500.0,NO,0.0,DINESH.PAL@AGROSTAR.IN,AMARJEET.YADAV@AGROSTAR.IN,0.0,1.0,False,True,2.0
11706480,MAA NARMADA KRISHI SEVA KANDRA,CG,BILASPUR,JANJGIR CHAMPA,ACTIVE,Seeds,Seeds - FC,Paddy,224250.0,195.0,0.0,0.0,224250.0,195.0,NO,0.0,YES,201000.0,DINESH.PAL@AGROSTAR.IN,AMARJEET.YADAV@AGROSTAR.IN,0.0,1.0,True,False,2.0
11391293,Kamal Sales,CG,BILASPUR,JANJGIR CHAMPA,ACTIVE,Seeds,Seeds - FC,Paddy,175950.0,153.0,0.0,0.0,175950.0,153.0,YES,100000.0,NO,0.0,DINESH.PAL@AGROSTAR.IN,AMARJEET.YADAV@AGROSTAR.IN,0.0,1.0,False,True,2.0
11361167,Sahu Krishi Kendra,CG,BILASPUR,JANJGIR CHAMPA,ACTIVE,Seeds,Seeds - FC,Paddy,69000.0,60.0,0.0,0.0,69000.0,60.0,NO,0.0,YES,25000.0,DINESH.PAL@AGROSTAR.IN,AMARJEET.YADAV@AGROSTAR.IN,0.0,1.0,True,False,1.0
11454421,KABIR KRISHI KENDRA,CG,BILASPUR,JANJGIR CHAMPA,ACTIVE,Seeds,Seeds - FC,Paddy,24150.0,21.0,0.0,0.0,24150.0,21.0,YES,25500.0,NO,0.0,DINESH.PAL@AGROSTAR.IN,RAVI.RAJAK@AGROSTAR.IN,0.0,1.0,False,True,0.0
11759204,BAGHEL KRISHI SEWA KENDRA,CG,BILASPUR,JANJGIR CHAMPA,ACTIVE,Seeds,Seeds - FC,Paddy,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,250000.0,DINESH.PAL@AGROSTAR.IN,RAVI.RAJAK@AGROSTAR.IN,0.0,1.0,True,False,1.0
11948186,M/S MAHADEV AGENCY AND KHAD,CG,BILASPUR,JANJGIR CHAMPA,ACTIVE,Seeds,Seeds - FC,Paddy,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,300000.0,DINESH.PAL@AGROSTAR.IN,RAVI.RAJAK@AGROSTAR.IN,0.0,1.0,True,False,1.0
12316219,R K TRADERS,CG,BILASPUR,JANJGIR CHAMPA,ACTIVE,Seeds,Seeds - FC,Paddy,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,210000.0,DINESH.PAL@AGROSTAR.IN,RAVI.RAJAK@AGROSTAR.IN,0.0,1.0,True,False,1.0
7969302,KUNJADIYA BROTHERS ( Clinic ),GJ,BHAVNAGAR,AMRELI,ACTIVE,Seeds,Seeds - Veg,Chilli,1721.0,6.0,0.0,0.0,1721.0,6.0,NO,0.0,NO,0.0,NALIN.BARIYA@AGROSTAR.IN,VAIBHAV.VASOYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
7969252,PRAMUKH AGRO CENTER (Dhola),GJ,BHAVNAGAR,AMRELI,ACTIVE,Seeds,Seeds - Veg,Chilli,1702.0,5.0,0.0,0.0,1702.0,5.0,NO,0.0,NO,0.0,NALIN.BARIYA@AGROSTAR.IN,KANABHAI.BARBASIYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
9427794,DHWANI AGRO CENTER,GJ,BHAVNAGAR,AMRELI,ACTIVE,Seeds,Seeds - Veg,Chilli,820.0,2.0,0.0,0.0,820.0,2.0,NO,0.0,NO,0.0,NALIN.BARIYA@AGROSTAR.IN,KANABHAI.BARBASIYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
8532241,KISAN AGRO CHEMICALS Jesar,GJ,BHAVNAGAR,AMRELI,ACTIVE,Seeds,Seeds - Veg,Chilli,410.0,1.0,0.0,0.0,410.0,1.0,NO,0.0,NO,0.0,NALIN.BARIYA@AGROSTAR.IN,KANABHAI.BARBASIYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
12388341,JAY AGRO CENTER,GJ,BHAVNAGAR,AMRELI,ACTIVE,Seeds,Seeds - FC,Moong / Green Gram,19998.0,40.0,8998.0,18.0,11000.0,22.0,NO,0.0,NO,0.0,NALIN.BARIYA@AGROSTAR.IN,VAIBHAV.VASOYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
9427794,DHWANI AGRO CENTER,GJ,BHAVNAGAR,AMRELI,ACTIVE,Seeds,Seeds - FC,Moong / Green Gram,10000.0,20.0,0.0,0.0,10000.0,20.0,NO,0.0,NO,0.0,NALIN.BARIYA@AGROSTAR.IN,KANABHAI.BARBASIYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
11647337,PRAMUKH AGRO CENTER (TANA),GJ,BHAVNAGAR,AMRELI,ACTIVE,Seeds,Seeds - FC,Moong / Green Gram,9300.0,20.0,0.0,0.0,9300.0,20.0,NO,0.0,NO,0.0,NALIN.BARIYA@AGROSTAR.IN,KANABHAI.BARBASIYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
7969302,KUNJADIYA BROTHERS ( Clinic ),GJ,BHAVNAGAR,AMRELI,ACTIVE,Seeds,Seeds - FC,Moong / Green Gram,8366.0,20.0,0.0,0.0,8366.0,20.0,NO,0.0,NO,0.0,NALIN.BARIYA@AGROSTAR.IN,VAIBHAV.VASOYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
11357,KHODAL AGRO CENTER,GJ,BHAVNAGAR,AMRELI,ACTIVE,Seeds,Seeds - FC,Moong / Green Gram,10000.0,20.0,6500.0,13.0,3500.0,7.0,NO,0.0,NO,0.0,NALIN.BARIYA@AGROSTAR.IN,VAIBHAV.VASOYA@AGROSTAR.IN,1.0,0.0,False,False,0.0
1254774,JAY AMBE AGRO CENTER (Manej) .,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,165430.0,150.0,19372.0,20.0,146058.0,130.0,NO,0.0,YES,12500.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-ANAND,0.0,1.0,True,False,1.0
27900,NEW MAA KRUPA AGRO CENTRE,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,170822.0,150.0,107649.0,95.0,63173.0,55.0,NO,0.0,YES,6250.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-ANAND,1.0,0.0,True,False,1.0
132352,SHREERANG TRADERS,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,113946.0,100.0,84381.0,74.0,29565.0,26.0,NO,0.0,YES,12500.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-ANAND,1.0,0.0,True,False,0.0
3493608,SHREE BALARAM KRUSHI CHERITEBAL TRUST SANDHELI,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,11700.0,10.0,7020.0,6.0,4680.0,4.0,NO,0.0,NO,0.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-KHEDA,1.0,0.0,False,False,0.0
8247845,JOGMAYA FERTILIZERS .,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,11700.0,10.0,11700.0,10.0,0.0,0.0,NO,0.0,YES,18750.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-KHEDA,1.0,0.0,True,False,0.0
8292417,DHARTI PESTICIDES,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,11700.0,10.0,11700.0,10.0,0.0,0.0,NO,0.0,NO,0.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-KHEDA,1.0,0.0,False,False,0.0
11067289,AGRI BUSINESS CENTER,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,46800.0,40.0,46800.0,40.0,0.0,0.0,NO,0.0,NO,0.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-KHEDA,1.0,0.0,False,False,0.0
11338740,KHEDUT AGRO CENTAR .,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,23400.0,20.0,23400.0,20.0,0.0,0.0,NO,0.0,NO,0.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-KHEDA,1.0,0.0,False,False,0.0
10360511,SHRI RANCHHODRAY AGRO CENTRE,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,23400.0,20.0,23400.0,20.0,0.0,0.0,NO,0.0,NO,0.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-KHEDA,1.0,0.0,False,False,0.0
12345300,KHEDUT MALL,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,6250.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-AHMEDABAD,0.0,1.0,True,False,1.0
12395161,PRAGATI BEEJ KENDRA,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,6250.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-ANAND,0.0,1.0,True,False,1.0
12275924,CHUVA AGRO CHEMICALS .,GJ,VADODARA,ANAND,ACTIVE,Seeds,Seeds - FC,Paddy,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,6250.0,SHIVAM.CHAUDHARY@AGROSTAR.IN,VACANT-ANAND,0.0,1.0,True,False,1.0
11899390,SALASAR SEEDS PRIVATE LIMITED,HR,FATEHABAD,FATEHABAD,ACTIVE,Seeds,Seeds - FC,Mustard,234000.0,240.0,122850.0,126.0,111150.0,114.0,NO,0.0,NO,0.0,VACANT-FATEHABAD,MAHESH.KUMAR@AGROSTAR.IN,1.0,0.0,False,False,1.0
11294402,Ashish beej bhandar,HR,FATEHABAD,FATEHABAD,ACTIVE,Seeds,Seeds - FC,Mustard,87750.0,90.0,78000.0,80.0,9750.0,10.0,NO,0.0,NO,0.0,VACANT-FATEHABAD,MAHESH.KUMAR@AGROSTAR.IN,1.0,0.0,False,False,0.0
11197591,M/S SHREE BALAJI AGRICULTURE STORE,HR,FATEHABAD,FATEHABAD,ACTIVE,Seeds,Seeds - FC,Mustard,58500.0,60.0,58500.0,60.0,0.0,0.0,NO,0.0,NO,0.0,VACANT-FATEHABAD,MAHESH.KUMAR@AGROSTAR.IN,1.0,0.0,False,False,0.0
12097433,AESH TRADING COMPANY,HR,GURGAON,GURGAON,ACTIVE,Seeds,Seeds - Veg,Okra,23014.0,28.0,0.0,0.0,23014.0,28.0,NO,0.0,NO,0.0,MOHIT.GARG@AGROSTAR.IN,VACANT-GURGAON,0.0,1.0,False,False,0.0
11867596,BADKIYA KHAD BEEJ BHANDAR,HR,GURGAON,GURGAON,ACTIVE,Seeds,Seeds - Veg,Okra,17980.0,20.0,0.0,0.0,17980.0,20.0,NO,0.0,NO,0.0,MOHIT.GARG@AGROSTAR.IN,VACANT-GURGAON,0.0,1.0,False,False,0.0
11840222,GUPTA KHAD BHANDAR,HR,GURGAON,GURGAON,ACTIVE,Seeds,Seeds - Veg,Okra,12226.0,16.0,0.0,0.0,12226.0,16.0,NO,0.0,NO,0.0,MOHIT.GARG@AGROSTAR.IN,VACANT-GURGAON,0.0,1.0,False,False,0.0
11897273,AJAY & CO .,HR,GURGAON,GURGAON,ACTIVE,Seeds,Seeds - Veg,Okra,3596.0,4.0,0.0,0.0,3596.0,4.0,NO,0.0,NO,0.0,MOHIT.GARG@AGROSTAR.IN,VACANT-FARIDABAD,0.0,1.0,False,False,0.0
11882866,GIRIK TRADING COMPANY,HR,KURUKSHETRA,KURUKSHETRA,ACTIVE,Seeds,Seeds - Veg,Okra,3596.0,4.0,0.0,0.0,3596.0,4.0,NO,0.0,NO,0.0,SHIVAM.PATIL@AGROSTAR.IN,VACANT-YAMUNANAGAR,0.0,1.0,False,False,0.0
7916603,SUNIL AGRO AGENCY,MH,AHILYANAGAR,AHILYANAGAR,ACTIVE,Seeds,Seeds - Veg,Chilli,10310.0,20.0,0.0,0.0,10310.0,20.0,NO,0.0,NO,0.0,SHEKHAR.KHOSE@AGROSTAR.IN,NIKHIL.WAIRAL@AGROSTAR.IN,0.0,1.0,False,False,0.0
10630509,SWARAJAY AGRO MALL,MH,AHILYANAGAR,AHILYANAGAR,ACTIVE,Seeds,Seeds - Veg,Chilli,6300.0,10.0,0.0,0.0,6300.0,10.0,NO,0.0,NO,0.0,SHEKHAR.KHOSE@AGROSTAR.IN,KRUSHNA.MAGAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
6244120,SHIV KRUSHI SEVA KENDRA TALAI .,MH,AMRAVATI,AMRAVATI,ACTIVE,Seeds,Seeds - FC,Maize,426991.0,248.0,328912.0,191.0,98079.0,57.0,NO,0.0,NO,0.0,RAVI.ALASPURE@AGROSTAR.IN,BHUSHAN.ADHAU@AGROSTAR.IN,1.0,0.0,False,False,1.0
5994185,BGM TRADERS,MH,AMRAVATI,AMRAVATI,ACTIVE,Seeds,Seeds - FC,Maize,54818.0,32.0,25685.0,15.0,29133.0,17.0,NO,0.0,NO,0.0,RAVI.ALASPURE@AGROSTAR.IN,BHUSHAN.ADHAU@AGROSTAR.IN,0.0,1.0,False,False,0.0
3418332,Suryanarayan krushi Seva Kendra Paratwada,MH,AMRAVATI,AMRAVATI,ACTIVE,Seeds,Seeds - FC,Maize,26285.0,16.0,26285.0,16.0,0.0,0.0,NO,0.0,NO,0.0,RAVI.ALASPURE@AGROSTAR.IN,BHUSHAN.ADHAU@AGROSTAR.IN,1.0,0.0,False,False,0.0
11563455,CHAUDHARI AGRO .,MH,JALGAON,JALGAON,ACTIVE,Seeds,Seeds - Veg,Watermelon,11416.0,10.0,0.0,0.0,11416.0,10.0,NO,0.0,NO,0.0,SHANTARAM.PATIL@AGROSTAR.IN,SHANTANU.KOKATE@AGROSTAR.IN,0.0,1.0,False,False,0.0
12345611,AASHIRWAD KRUSHI KENDRA .,MH,JALGAON,JALGAON,ACTIVE,Seeds,Seeds - Veg,Watermelon,5875.0,5.0,0.0,0.0,5875.0,5.0,NO,0.0,NO,0.0,SHANTARAM.PATIL@AGROSTAR.IN,SHANTANU.KOKATE@AGROSTAR.IN,0.0,1.0,False,False,0.0
12094366,Tirupati agro agency ,MH,JALGAON,JALGAON,ACTIVE,Seeds,Seeds - Veg,Watermelon,5692.0,5.0,0.0,0.0,5692.0,5.0,NO,0.0,NO,0.0,SHANTARAM.PATIL@AGROSTAR.IN,CHETAN.PATIL@AGROSTAR.IN,0.0,1.0,False,False,0.0
11073068,Sant Gajanan Krushi Seva Kendra Lakhanwada,MH,JALGAON,JALGAON,ACTIVE,Seeds,Seeds - Veg,Watermelon,5577.0,5.0,0.0,0.0,5577.0,5.0,NO,0.0,NO,0.0,VACANT-BULDHANA,YOGESH.INGLE@AGROSTAR.IN,0.0,1.0,False,False,0.0
652809,Yogesh Agro Centre . .,MH,JALGAON,JALGAON,ACTIVE,Seeds,Seeds - Veg,Watermelon,5500.0,5.0,4400.0,4.0,1100.0,1.0,NO,0.0,NO,0.0,VACANT-BULDHANA,NITIN.DESHMUKH1@AGROSTAR.IN,1.0,0.0,False,False,0.0
3623511,MAA NARMADA KRISHI CENDRA .,MP,JABALPUR,SAGAR,ACTIVE,Seeds,Seeds - Veg,Peas,5187.0,20.0,0.0,0.0,5187.0,20.0,NO,0.0,NO,0.0,ROHIT.DIXIT@AGROSTAR.IN,NARENDRA.PATEL@AGROSTAR.IN,0.0,1.0,False,False,0.0
9200810,Anshika khad beej bhandar .,MP,JABALPUR,SAGAR,ACTIVE,Seeds,Seeds - Veg,Peas,25918.0,100.0,20734.0,80.0,5184.0,20.0,NO,0.0,NO,0.0,ROHIT.DIXIT@AGROSTAR.IN,VACANT-DAMOH,1.0,0.0,False,False,0.0
11651427,PRIYANSHU KRISHI KENDRA,MP,JABALPUR,SAGAR,ACTIVE,Seeds,Seeds - Veg,Peas,5200.0,20.0,4680.0,18.0,520.0,2.0,NO,0.0,NO,0.0,ROHIT.DIXIT@AGROSTAR.IN,NARENDRA.PATEL@AGROSTAR.IN,1.0,0.0,False,False,0.0
11696785,RAJESH AGENCIES,MP,JABALPUR,SAGAR,ACTIVE,Seeds,Seeds - Veg,Peas,10393.0,40.0,10393.0,40.0,0.0,0.0,NO,0.0,NO,0.0,ROHIT.DIXIT@AGROSTAR.IN,VACANT-DAMOH,1.0,0.0,False,False,0.0
10092886,M/S MOHAMMAD ARSHAD KHAN KHAD BEEJ BHANDAR .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Wheat,733756.0,490.0,264755.0,185.0,469001.0,305.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,AKASH.FAUJADAR@AGROSTAR.IN,0.0,1.0,False,False,5.0
1800840,MONISH KHAD BEEJ BHANDAR (Palpur) . . .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Wheat,141923.0,100.0,0.0,0.0,141923.0,100.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,0.0,1.0,False,False,1.0
